Date,Price,Open,High,Low,Vol.,Change %
2024-01-03,"3,118.39","3,115.07","3,116.35","3,111.60",798.54K,
2024-01-04,"2,901.39","2,906.12","2,909.53","2,893.32",425.58K,
2024-01-05,"3,242.76","3,241.59","3,246.54","3,232.99",312.59K,
2024-01-06,"3,322.69","3,315.28","3,324.61","3,314.79",342.60K,
2024-01-06,"2,985.87","2,986.60","2,984.84","2,978.79",822.56K,
2024-01-08,"3,202.98","3,200.02","3,211.81","3,194.85",955.87K,
2024-01-09,"3,244.37","3,248.66","3,255.52","3,238.12",264.19K,
2024-01-10,"3,357.57","3,354.46","3,357.12","3,348.53",403.98K,
2024-01-11,"3,092.15","3,085.90","3,105.95","3,083.59",111.49K,
2024-01-12,"2,942.42","2,944.96","2,944.41","2,935.90",79.79K,
2024-01-13,"3,352.48","3,357.74","3,357.85","3,345.24",554.29K,
2024-01-14,"2,901.20","2,898.27","2,906.12","2,891.72",631.14K,
2024-01-15,"3,113.65","3,117.49","3,114.04","3,107.65",574.26K,
2024-01-16,"3,074.89","3,072.62","3,086.58","3,065.70",945.38K,
2024-01-16,"3,252.25","3,250.52","3,252.35","3,243.73",373.76K,
2024-01-18,"3,149.39","3,154.61","3,153.29","3,139.69",375.20K,
2024-01-19,"3,328.40","3,320.73","3,334.16","3,319.28",679.62K,
2024-01-20,"2,960.60","2,963.11","2,958.95","2,951.29",192.01K,
2024-01-21,"3,148.99","3,152.88","3,160.07","3,140.74",319.15K,
2024-01-22,"2,969.77","2,977.75","2,980.54","2,962.95",865.34K,
2024-01-23,"3,472.72","3,481.80","3,486.62","3,466.28",666.40K,
2024-01-24,"3,480.34","3,486.62","3,492.56","3,471.81",775.27K,
2024-01-25,"3,072.61","3,071.98","3,069.90","3,067.27",784.07K,
2024-01-26,"3,326.39","3,319.41","3,330.78","3,317.04",320.13K,
2024-01-26,"3,052.41","3,058.43","3,059.33","3,045.48",470.25K,
2024-01-28,"3,275.06","3,282.61","3,271.57","3,267.80",98.75K,
2024-01-29,"3,400.44","3,394.63","3,412.30","3,392.54",645.89K,
2024-01-30,"3,140.96","3,150.23","3,150.60","3,133.77",279.91K,
2024-01-31,"3,473.75","3,470.12","3,481.76","3,466.09",262.31K,
2024-02-01,"3,452.14","3,448.54","3,454.65","3,446.25",443.45K,
2024-02-02,"3,370.75","3,370.89","3,375.22","3,361.39",942.08K,
2024-02-03,"3,407.93","3,415.17","3,407.77","3,400.44",614.60K,
2024-02-04,"2,987.43","2,982.68","2,990.89","2,977.94",127.12K,
2024-02-05,"3,215.37","3,212.18","3,225.94","3,206.02",382.18K,
2024-02-06,"3,342.93","3,341.70","3,354.80","3,336.13",664.36K,
2024-02-06,"2,913.50","2,910.92","2,912.12","2,906.63",4.83K,
2024-02-08,"3,410.59","3,401.39","3,407.03","3,401.91",198.73K,
2024-02-09,"3,335.94","3,340.30","3,331.77","3,327.32",707.13K,
2024-02-10,"3,247.42","3,242.06","3,242.77","3,240.86",448.58K,
2024-02-11,"3,126.84","3,125.44","3,126.81","3,119.31",496.68K,
2024-02-12,"3,021.07","3,013.29","3,022.03","3,013.29",274.42K,
2024-02-13,"3,064.40","3,062.41","3,078.00","3,055.40",577.07K,
2024-02-14,"3,475.13","3,475.19","3,488.58","3,467.29",615.66K,
2024-02-15,"3,181.52","3,173.75","3,187.49","3,175.09",985.02K,
2024-02-16,"3,437.82","3,446.89","3,440.20","3,432.56",16.65K,
2024-02-16,"3,248.07","3,243.80","3,251.12","3,242.84",581.68K,
2024-02-18,"3,199.47","3,192.19","3,195.38","3,192.81",641.15K,
2024-02-19,"3,150.36","3,156.43","3,147.20","3,141.87",925.13K,
2024-02-20,"3,137.51","3,141.46","3,144.01","3,129.44",383.86K,
2024-02-21,"3,139.30","3,130.29","3,137.07","3,132.10",599.64K,
2024-02-22,"3,092.09","3,083.38","3,092.45","3,084.96",377.54K,
2024-02-23,"2,920.18","2,915.77","2,924.24","2,911.97",229.63K,
2024-02-24,"3,422.24","3,414.02","3,426.96","3,414.78",452.90K,
2024-02-25,"3,075.67","3,073.24","3,083.62","3,070.44",667.92K,
2024-02-26,"3,477.13","3,469.63","3,480.85","3,470.51",626.87K,
2024-02-26,"3,192.14","3,195.99","3,199.73","3,185.11",679.24K,
2024-02-28,"3,190.77","3,192.47","3,202.43","3,181.78",197.28K,
2024-02-29,"3,047.18","3,043.73","3,057.12","3,039.30",249.45K,
2024-03-01,"3,383.44","3,392.53","3,386.11","3,374.15",311.33K,
2024-03-02,"3,345.01","3,346.46","3,350.91","3,339.70",482.55K,
2024-03-03,"2,928.16","2,935.01","2,930.28","2,920.01",737.25K,
2024-03-04,"2,918.94","2,912.54","2,923.54","2,912.86",754.68K,
2024-03-05,"3,401.57","3,409.33","3,415.38","3,396.02",974.02K,
2024-03-06,"3,138.39","3,142.84","3,139.91","3,130.44",832.47K,
2024-03-06,"3,294.16","3,287.48","3,299.56","3,286.34",424.00K,
2024-03-08,"3,286.80","3,285.01","3,287.49","3,280.36",172.68K,
2024-03-09,"3,296.17","3,289.35","3,302.15","3,290.12",593.75K,
2024-03-10,"2,896.14","2,895.31","2,911.04","2,887.19",571.78K,
2024-03-11,"3,389.62","3,397.49","3,398.67","3,381.35",756.28K,
2024-03-12,"3,353.72","3,346.25","3,357.15","3,347.61",25.53K,
2024-03-13,"3,419.50","3,420.15","3,414.92","3,413.78",670.50K,
2024-03-14,"3,069.62","3,069.17","3,077.67","3,061.96",603.84K,
2024-03-15,"3,371.11","3,367.00","3,367.27","3,361.36",690.54K,
2024-03-16,"3,356.93","3,348.08","3,357.34","3,348.94",243.67K,
2024-03-16,"3,094.02","3,096.08","3,108.92","3,088.01",29.00K,
2024-03-18,"3,086.66","3,090.76","3,084.07","3,080.99",422.99K,
2024-03-19,"3,256.96","3,253.06","3,257.66","3,250.56",152.44K,
2024-03-20,"3,239.91","3,240.38","3,240.96","3,231.45",483.14K,
2024-03-21,"3,476.55","3,477.08","3,480.79","3,471.39",805.68K,
2024-03-22,"2,924.70","2,916.37","2,920.58","2,918.88",940.10K,
2024-03-23,"2,957.16","2,966.13","2,955.66","2,951.50",561.77K,
2024-03-24,"3,197.54","3,203.12","3,201.83","3,189.59",590.70K,
2024-03-25,"3,195.77","3,191.66","3,192.23","3,189.86",276.71K,
2024-03-26,"3,273.95","3,274.18","3,272.39","3,266.98",236.23K,
2024-03-26,"3,390.66","3,383.15","3,400.99","3,382.66",985.10K,
2024-03-28,"3,445.84","3,445.30","3,455.34","3,439.57",118.95K,
2024-03-29,"2,955.56","2,960.82","2,957.05","2,949.45",115.87K,
2024-03-30,"3,343.62","3,334.68","3,354.62","3,338.14",281.84K,
2024-03-31,"3,349.02","3,344.53","3,353.21","3,344.01",754.46K,
2024-04-01,"3,405.26","3,408.78","3,410.53","3,398.25",797.19K,
2024-04-02,"3,208.98","3,204.84","3,207.84","3,203.00",412.05K,
2024-04-03,"3,019.27","3,018.50","3,033.41","3,009.51",106.90K,
2024-04-04,"3,195.25","3,187.62","3,191.89","3,188.81",561.97K,
2024-04-05,"3,358.84","3,356.69","3,356.03","3,349.59",9.60K,
2024-04-06,"3,485.61","3,489.44","3,493.17","3,477.30",938.25K,
2024-04-06,"3,272.23","3,271.91","3,278.12","3,263.45",294.24K,
2024-04-08,"3,258.42","3,251.63","3,265.18","3,252.65",698.85K,
2024-04-09,"3,112.99","3,107.38","3,108.20","3,105.42",267.43K,
2024-04-10,"2,934.45","2,944.10","2,934.76","2,924.70",139.32K,
2024-04-11,"3,164.74","3,173.33","3,170.74","3,155.02",114.92K,
2024-04-12,"3,139.62","3,148.49","3,138.13","3,131.61",614.19K,
2024-04-13,"2,924.35","2,923.87","2,933.34","2,918.72",130.69K,
2024-04-14,"3,480.51","3,487.82","3,477.61","3,473.96",338.92K,
2024-04-15,"3,085.06","3,076.71","3,098.96","3,075.58",201.27K,
2024-04-16,"3,360.82","3,356.93","3,371.40","3,355.45",592.10K,
2024-04-16,"3,068.78","3,064.55","3,072.45","3,061.00",444.24K,
2024-04-18,"3,239.75","3,242.97","3,250.04","3,233.59",600.15K,
2024-04-19,"3,013.21","3,015.83","3,024.69","3,006.79",338.38K,
2024-04-20,"3,080.82","3,087.46","3,077.93","3,073.89",351.31K,
2024-04-21,"3,189.69","3,193.89","3,193.21","3,183.37",238.89K,
2024-04-22,"2,894.56","2,902.74","2,896.46","2,886.92",617.76K,
2024-04-23,"3,421.50","3,421.88","3,436.17","3,411.94",443.48K,
2024-04-24,"3,093.97","3,093.71","3,099.01","3,088.45",963.07K,
2024-04-25,"3,405.51","3,398.61","3,416.67","3,397.67",828.07K,
2024-04-26,"3,155.07","3,147.62","3,163.62","3,147.97",324.94K,
2024-04-26,"2,985.78","2,980.24","2,999.53","2,977.17",342.10K,
2024-04-28,"3,187.43","3,178.33","3,189.79","3,177.49",572.65K,
2024-04-29,"3,039.27","3,031.74","3,046.41","3,032.87",292.44K,
2024-04-30,"3,366.65","3,369.87","3,375.32","3,360.37",525.65K,
2024-05-01,"3,331.97","3,327.82","3,341.31","3,323.74",297.63K,
2024-05-02,"2,975.54","2,978.71","2,985.08","2,965.69",631.19K,
2024-05-03,"2,907.48","2,914.75","2,904.30","2,901.68",651.62K,
2024-05-04,"3,143.59","3,139.21","3,148.30","3,137.21",245.19K,
2024-05-05,"3,407.12","3,414.97","3,414.03","3,401.12",461.91K,
2024-05-06,"3,296.88","3,306.72","3,311.21","3,290.53",802.67K,
2024-05-06,"3,350.18","3,353.53","3,355.80","3,344.90",67.34K,
2024-05-08,"3,188.16","3,187.21","3,201.09","3,182.58",236.00K,
2024-05-09,"3,413.05","3,408.96","3,420.51","3,404.13",419.66K,
2024-05-10,"3,140.70","3,132.94","3,153.95","3,133.70",567.75K,
2024-05-11,"3,206.05","3,202.44","3,206.61","3,199.24",287.19K,
2024-05-12,"3,242.32","3,250.67","3,251.34","3,232.72",475.29K,
2024-05-13,"3,105.61","3,108.62","3,103.89","3,095.72",444.40K,
2024-05-14,"3,433.57","3,432.34","3,440.40","3,427.74",996.35K,
2024-05-15,"3,251.96","3,256.80","3,263.20","3,244.31",707.45K,
2024-05-16,"2,991.51","2,983.36","2,991.49","2,984.50",386.52K,
2024-05-16,"2,909.06","2,919.00","2,919.70","2,901.61",716.63K,
2024-05-18,"3,379.19","3,370.53","3,382.67","3,369.70",992.54K,
2024-05-19,"3,145.59","3,139.57","3,143.17","3,137.30",658.05K,
2024-05-20,"3,467.78","3,475.91","3,467.72","3,462.69",110.97K,
2024-05-21,"3,365.57","3,364.98","3,363.39","3,358.95",369.32K,
2024-05-22,"3,231.96","3,228.01","3,246.34","3,226.56",713.80K,
2024-05-23,"3,284.28","3,285.18","3,280.19","3,277.91",315.46K,
2024-05-24,"3,092.58","3,084.07","3,102.67","3,085.60",404.06K,
2024-05-25,"3,017.58","3,013.22","3,029.04","3,010.03",966.60K,
2024-05-26,"3,427.73","3,428.62","3,429.84","3,421.39",587.17K,
2024-05-26,"3,181.30","3,184.76","3,184.75","3,174.76",921.04K,
2024-05-28,"2,992.74","2,984.55","2,991.33","2,984.98",886.23K,
2024-05-29,"3,401.44","3,410.86","3,415.52","3,391.45",304.47K,
2024-05-30,"3,144.23","3,138.92","3,152.31","3,138.63",962.17K,
2024-05-31,"2,946.40","2,950.52","2,955.38","2,941.10",550.50K,
2024-06-01,"3,249.44","3,258.47","3,257.09","3,240.73",547.51K,
2024-06-02,"3,351.28","3,356.96","3,364.13","3,346.01",492.12K,
2024-06-03,"3,410.18","3,418.55","3,406.81","3,404.42",651.68K,
2024-06-04,"3,327.80","3,326.79","3,337.08","3,321.04",85.02K,
2024-06-05,"2,876.41","2,882.42","2,885.37","2,867.41",884.82K,
2024-06-06,"3,156.66","3,149.42","3,164.35","3,146.74",55.89K,
2024-06-06,"3,265.54","3,268.87","3,280.38","3,259.50",605.24K,
2024-06-08,"3,031.51","3,037.16","3,032.34","3,025.37",702.23K,
2024-06-09,"3,488.53","3,490.82","3,488.55","3,479.47",531.81K,
2024-06-10,"3,063.28","3,057.11","3,059.55","3,054.85",472.87K,
2024-06-11,"3,124.73","3,119.48","3,128.96","3,115.08",548.28K,
2024-06-12,"3,434.21","3,438.67","3,432.24","3,424.26",23.73K,
2024-06-13,"3,137.21","3,144.70","3,149.47","3,131.15",766.72K,
2024-06-14,"3,127.14","3,136.85","3,140.47","3,119.19",439.86K,
2024-06-15,"3,182.87","3,173.77","3,183.28","3,173.64",929.87K,
2024-06-16,"2,971.98","2,980.75","2,971.32","2,965.11",84.54K,
2024-06-16,"3,137.75","3,140.78","3,142.98","3,128.97",760.54K,
2024-06-18,"3,434.49","3,438.49","3,433.18","3,429.45",754.59K,
2024-06-19,"3,102.37","3,109.07","3,106.06","3,095.08",339.91K,
2024-06-20,"3,072.39","3,062.42","3,082.40","3,067.03",317.30K,
2024-06-21,"3,055.43","3,063.09","3,057.11","3,049.07",512.16K,
2024-06-22,"2,886.59","2,881.16","2,895.83","2,877.81",133.51K,
2024-06-23,"3,375.33","3,370.81","3,373.19","3,369.19",693.53K,
2024-06-24,"3,342.30","3,350.46","3,351.57","3,336.43",320.99K,
2024-06-25,"3,382.80","3,387.86","3,386.27","3,374.60",879.73K,
2024-06-26,"3,175.58","3,182.92","3,174.47","3,166.91",255.36K,
2022-12-30,"3,249.07","3,241.29","3,252.96","3,243.82",243.67K,0.01%
2022-12-29,"3,354.36","3,359.28","3,369.16","3,344.79",604.50K,0.56%
2022-12-28,"3,259.07","3,253.09","3,266.56","3,249.50",884.82K,-0.40%
2022-12-26,"2,886.07","2,892.68","2,882.83","2,876.20",764.81K,0.74%
2022-12-26,"3,132.08","3,123.15","3,131.67","3,122.19",460.52K,0.30%
2022-12-23,"3,072.22","3,078.77","3,083.71","3,063.20",427.68K,0.50%
2022-12-22,"3,072.51","3,081.25","3,085.24","3,065.99",165.11K,-1.65%
2022-12-21,"3,459.34","3,453.50","3,469.73","3,450.50",480.34K,0.00%
2022-12-20,"2,998.08","2,993.63","3,005.13","2,990.44",405.36K,1.54%
2022-12-19,"3,172.99","3,163.23","3,182.34","3,164.37",287.71K,-0.14%
2022-12-16,"3,065.19","3,063.66","3,067.02","3,057.64",902.38K,0.69%
2022-12-15,"3,348.54","3,341.80","3,352.03","3,342.02",950.40K,-1.70%
2022-12-14,"2,956.49","2,951.65","2,951.52","2,949.19",116.79K,-0.37%
2022-12-13,"3,126.98","3,122.26","3,139.62","3,120.37",363.80K,1.85%
2022-12-12,"3,429.62","3,423.46","3,435.28","3,422.72",241.10K,-1.02%
2022-12-09,"3,454.09","3,447.64","3,462.78","3,447.30",937.77K,0.51%
2022-12-08,"3,094.60","3,088.59","3,095.68","3,087.46",677.44K,0.19%
2022-12-06,"3,450.91","3,446.16","3,447.98","3,444.67",293.30K,0.88%
2022-12-06,"3,376.80","3,384.25","3,384.43","3,371.63",453.39K,0.06%
2022-12-05,"3,472.16","3,477.97","3,469.44","3,466.99",25.03K,-1.56%
2022-12-02,"3,219.86","3,225.07","3,225.75","3,211.61",71.33K,-0.31%
2022-12-01,"2,933.37","2,938.12","2,935.81","2,925.38",126.43K,3.14%
2022-11-30,"3,475.57","3,475.22","3,485.43","3,468.74",851.58K,-0.22%
2022-11-29,"3,130.70","3,140.55","3,127.65","3,124.92",148.28K,0.48%
2022-11-28,"3,412.13","3,408.99","3,407.37","3,406.41",402.89K,0.07%
2022-11-25,"3,185.96","3,182.79","3,195.03","3,178.79",758.35K,-0.08%
2022-11-24,"3,165.78","3,164.85","3,179.33","3,159.09",309.82K,0.56%
2022-11-23,"3,099.25","3,106.57","3,109.76","3,093.63",489.27K,0.33%
2022-11-22,"3,317.56","3,323.08","3,326.04","3,312.45",430.67K,0.02%
2022-11-21,"3,370.56","3,376.65","3,367.13","3,362.48",211.43K,-0.84%
2022-11-18,"2,974.42","2,976.17","2,976.79","2,965.63",228.18K,-0.49%
2022-11-16,"2,941.79","2,948.37","2,950.14","2,933.42",595.21K,-0.72%
2022-11-16,"3,206.12","3,208.75","3,206.59","3,197.22",154.04K,-0.06%
2022-11-15,"2,898.73","2,907.67","2,901.23","2,891.63",388.41K,-0.01%
2022-11-14,"3,003.76","3,013.43","3,003.20","2,994.00",94.81K,0.42%
2022-11-11,"3,154.18","3,152.47","3,157.53","3,147.25",719.42K,0.90%
2022-11-10,"3,408.04","3,403.78","3,415.11","3,399.54",839.41K,2.33%
2022-11-09,"3,172.62","3,164.59","3,183.76","3,167.24",884.13K,-0.13%
2022-11-08,"3,166.96","3,175.97","3,169.53","3,158.17",358.40K,2.11%
2022-11-06,"3,216.73","3,220.30","3,214.12","3,207.56",830.85K,0.23%
2022-11-04,"2,903.26","2,911.64","2,914.08","2,896.38",729.81K,2.80%
2022-11-03,"3,476.51","3,474.49","3,477.45","3,469.39",180.85K,-1.16%
2022-11-02,"3,152.89","3,155.24","3,165.63","3,147.03",794.18K,0.02%
2022-11-01,"2,905.42","2,904.20","2,910.70","2,899.68",893.07K,0.55%
2022-10-31,"2,971.94","2,969.25","2,983.28","2,963.15",36.24K,-0.25%
2022-10-28,"3,404.78","3,396.59","3,414.87","3,397.88",129.98K,-0.93%
2022-10-26,"3,031.52","3,025.29","3,031.59","3,022.17",1.18K,-0.25%
2022-10-26,"3,440.56","3,439.59","3,435.95","3,434.17",418.04K,0.67%
2022-10-25,"3,249.16","3,250.78","3,263.00","3,239.51",15.85K,0.25%
2022-10-24,"3,315.62","3,319.66","3,320.27","3,307.50",210.55K,-0.14%
2022-10-21,"3,408.19","3,402.01","3,409.16","3,401.40",229.80K,1.21%
2022-10-20,"2,981.53","2,983.26","2,987.47","2,976.27",31.27K,0.17%
2022-10-19,"3,085.01","3,089.05","3,088.89","3,076.21",137.09K,-1.31%
2022-10-18,"3,241.12","3,240.98","3,246.53","3,235.25",302.23K,-0.49%
2022-10-16,"3,438.20","3,440.01","3,442.53","3,429.40",623.34K,0.92%
2022-10-14,"3,147.26","3,137.52","3,157.70","3,137.46",568.15K,-1.99%
2022-10-13,"2,952.97","2,949.02","2,964.46","2,943.63",597.41K,-0.03%
2022-10-12,"3,401.71","3,397.63","3,401.18","3,394.00",784.72K,-0.50%
2022-10-11,"3,163.98","3,170.94","3,164.89","3,156.32",718.59K,0.64%
2022-10-10,"3,068.23","3,063.34","3,073.54","3,060.84",709.46K,-1.99%
2022-10-06,"3,176.52","3,168.59","3,182.34","3,168.13",597.33K,-0.67%
2022-10-06,"3,382.16","3,387.32","3,395.00","3,374.44",248.82K,0.00%
2022-10-05,"3,164.21","3,158.81","3,160.62","3,156.32",985.08K,-0.56%
2022-10-04,"2,915.73","2,916.27","2,912.63","2,908.43",227.54K,1.67%
2022-10-03,"3,377.43","3,382.38","3,384.53","3,369.54",782.22K,1.79%
2022-09-30,"3,232.03","3,233.19","3,232.55","3,222.47",121.97K,0.20%
2022-09-29,"2,984.93","2,986.05","2,991.45","2,979.00",461.38K,0.21%
2022-09-28,"3,105.09","3,109.71","3,118.45","3,097.10",55.95K,2.08%
2022-09-26,"3,249.04","3,248.63","3,258.30","3,244.04",5.69K,0.18%
2022-09-26,"3,449.82","3,444.70","3,464.69","3,443.66",49.44K,-1.32%
2022-09-23,"2,945.80","2,937.20","2,953.95","2,940.76",678.33K,-1.56%
2022-09-22,"3,445.35","3,449.77","3,453.83","3,439.01",251.81K,0.34%
2022-09-21,"3,479.34","3,487.26","3,481.82","3,469.60",594.22K,0.29%
2022-09-20,"2,956.37","2,964.61","2,956.81","2,950.11",918.48K,-0.41%
2022-09-19,"3,065.57","3,072.64","3,077.54","3,060.04",470.89K,-0.32%
2022-09-16,"2,939.67","2,931.53","2,952.85","2,933.73",114.40K,0.39%
2022-09-15,"2,942.56","2,938.64","2,956.66","2,937.39",215.43K,-1.87%
2022-09-14,"3,040.91","3,040.16","3,046.45","3,033.05",705.24K,-0.51%
2022-09-13,"2,951.36","2,949.38","2,956.70","2,943.22",362.42K,-1.36%
2022-09-12,"3,440.22","3,445.62","3,444.35","3,434.94",489.68K,0.70%
2022-09-09,"3,358.73","3,351.73","3,359.75","3,350.56",764.71K,0.48%
2022-09-08,"3,331.48","3,332.35","3,339.93","3,325.87",713.49K,-0.44%
2022-09-06,"2,900.15","2,900.23","2,907.85","2,890.99",611.99K,0.87%
2022-09-06,"3,255.37","3,253.05","3,255.38","3,246.72",204.29K,-0.98%
2022-09-05,"3,001.34","3,004.27","3,011.93","2,993.61",852.83K,0.36%
2022-09-04,"3,312.41","3,308.05","3,307.46","3,305.93",229.88K,0.06%
2022-09-02,"2,951.37","2,954.07","2,948.86","2,943.54",789.59K,0.78%
2022-09-01,"3,333.55","3,341.35","3,335.46","3,325.15",744.20K,-0.99%
2022-08-31,"3,142.83","3,138.98","3,146.19","3,134.55",765.28K,-0.59%
2022-08-30,"3,128.80","3,138.23","3,140.30","3,121.53",512.43K,-0.51%
2022-08-29,"3,248.70","3,246.39","3,258.33","3,239.07",387.98K,-0.01%
2022-08-26,"3,254.31","3,263.18","3,264.15","3,246.95",903.01K,-1.20%
2022-08-25,"2,974.65","2,969.73","2,978.39","2,969.26",368.93K,0.56%
2022-08-24,"3,251.59","3,253.74","3,264.22","3,243.87",269.51K,0.03%
2022-08-23,"3,355.41","3,360.65","3,358.66","3,349.73",937.53K,0.74%
2022-08-22,"3,420.18","3,415.15","3,426.71","3,414.70",266.42K,-0.82%
2022-08-19,"3,187.25","3,186.30","3,188.68","3,180.03",401.95K,-0.46%
2022-08-18,"3,106.76","3,113.77","3,112.91","3,097.75",417.72K,-0.31%
2022-08-16,"3,146.92","3,144.47","3,151.64","3,138.08",440.99K,-0.72%
2022-08-16,"3,038.21","3,043.95","3,034.75","3,028.48",103.91K,-0.48%
2022-08-15,"3,180.77","3,186.25","3,190.52","3,173.27",965.19K,-0.96%
2022-08-12,"3,477.98","3,471.69","3,474.82","3,472.75",705.20K,0.47%
2022-08-11,"3,161.01","3,158.79","3,171.72","3,152.89",177.45K,-0.36%
2022-08-10,"3,461.97","3,465.69","3,469.56","3,452.01",188.72K,0.10%
2022-08-09,"3,174.53","3,180.98","3,187.29","3,165.41",769.34K,0.40%
2022-08-08,"3,343.65","3,341.16","3,343.80","3,337.92",587.70K,0.78%
2022-08-05,"3,231.41","3,228.48","3,240.00","3,222.22",915.36K,-0.87%
2022-08-04,"2,919.74","2,917.59","2,919.10","2,914.26",814.21K,1.70%
2022-08-03,"2,949.27","2,951.27","2,956.10","2,941.02",776.37K,-0.76%
2022-08-02,"3,481.08","3,490.62","3,493.52","3,474.67",833.26K,0.12%
2022-08-01,"3,131.90","3,126.94","3,135.56","3,125.03",206.24K,0.34%
2022-07-29,"3,247.31","3,242.87","3,255.40","3,238.55",38.55K,0.71%
2022-07-28,"2,892.02","2,891.45","2,897.80","2,886.91",461.81K,2.07%
2022-07-26,"3,452.77","3,453.80","3,457.69","3,443.22",309.57K,0.08%
2022-07-26,"2,992.03","2,995.05","2,993.21","2,982.75",575.80K,-0.08%
2022-07-25,"3,193.35","3,189.89","3,190.01","3,187.39",589.97K,-0.47%
2022-07-22,"3,003.17","2,994.22","3,002.58","2,996.66",70.51K,0.82%
2022-07-21,"3,009.68","3,001.90","3,023.76","3,004.27",153.58K,0.79%
2022-07-20,"2,999.19","2,992.89","3,000.42","2,991.18",332.39K,-0.60%
2022-07-19,"3,281.53","3,285.92","3,286.83","3,273.03",948.78K,0.02%
2022-07-18,"3,472.78","3,470.31","3,477.93","3,466.23",890.19K,0.37%
2022-07-15,"3,465.64","3,459.86","3,473.12","3,457.82",601.15K,-0.14%
2022-07-14,"3,108.44","3,113.55","3,105.62","3,101.30",868.30K,-1.70%
2022-07-13,"3,333.18","3,332.39","3,343.26","3,328.14",63.30K,0.61%
2022-07-12,"3,342.91","3,341.42","3,355.02","3,333.50",705.23K,-0.40%
2022-07-11,"3,139.94","3,149.52","3,145.44","3,132.95",750.31K,-0.62%
2022-07-08,"3,261.99","3,255.86","3,270.70","3,252.11",547.52K,0.15%
2022-07-06,"3,386.99","3,378.28","3,398.09","3,378.63",493.47K,0.16%
2022-07-06,"3,330.19","3,338.45","3,333.89","3,324.60",191.08K,-1.56%
2022-07-05,"3,196.78","3,191.09","3,200.33","3,188.84",382.69K,0.28%
2022-07-04,"3,083.19","3,090.86","3,082.98","3,073.67",132.71K,-2.33%
2022-07-01,"3,412.32","3,414.90","3,412.72","3,406.17",353.33K,-0.34%
2022-06-30,"3,259.47","3,251.89","3,267.62","3,251.62",762.97K,-0.55%
2022-06-29,"2,948.88","2,941.43","2,959.53","2,943.71",764.06K,0.04%
2022-06-28,"3,133.03","3,123.12","3,136.58","3,126.18",217.11K,-0.20%
2022-06-26,"3,410.87","3,417.27","3,407.46","3,402.73",570.58K,-0.30%
2022-06-24,"3,007.38","3,005.81","3,002.48","3,000.90",390.64K,0.03%
2022-06-23,"3,324.41","3,327.55","3,334.96","3,314.91",386.83K,-0.47%
2022-06-22,"2,953.58","2,947.56","2,955.19","2,944.41",654.00K,-0.02%
